time, fr, fl, rr, rl, head, roll, pitch, sys, gyro, acc, mag, proximity
2017-12-18 19:11:46.773587, 178, -7, -11, -12, 119.625, -46.75, -177.5, 0, 3, 1, 1, 331
2017-12-18 19:11:46.861865, 205, 17, -9, -5, 124.0, -48.6875, -177.8125, 0, 3, 1, 1, 372
2017-12-18 19:11:46.950214, 219, 33, -16, 3, 128.8125, -50.1875, -178.3125, 0, 3, 1, 1, 465
2017-12-18 19:11:47.038746, 240, 43, -9, 6, 132.5, -51.3125, -178.125, 0, 3, 1, 1, 507
2017-12-18 19:11:47.137535, 259, 53, -2, 8, 135.9375, -51.75, -177.4375, 0, 3, 1, 1, 587
2017-12-18 19:11:47.234494, 267, 62, -2, 12, 138.5, -51.0625, -177.0, 0, 3, 1, 1, 614
2017-12-18 19:11:47.336345, 278, 68, -9, 14, 139.625, -50.125, -175.9375, 0, 3, 1, 1, 646
2017-12-18 19:11:47.437363, 280, 74, -14, -5, 140.5625, -48.0625, -176.8125, 0, 3, 1, 1, 650
2017-12-18 19:11:47.535974, 283, 82, -91, -82, 140.1875, -47.125, -177.0, 0, 3, 1, 1, 637
2017-12-18 19:11:47.637287, 285, 93, -192, -221, 140.8125, -45.6875, -177.5, 0, 3, 1, 1, 627
2017-12-18 19:11:47.740611, 252, 74, -347, -486, 145.9375, -44.375, -177.6875, 0, 3, 1, 1, 570
2017-12-18 19:11:47.838842, -132, -286, -438, -543, 140.4375, -46.25, -177.375, 0, 3, 1, 1, 503
2017-12-18 19:11:47.938752, -663, -717, -549, -244, 143.625, -45.5, -178.875, 0, 3, 1, 1, 491
2017-12-18 19:11:48.036462, -934, -763, -811, -845, 137.0, -45.4375, -176.0625, 0, 3, 1, 1, 442
2017-12-18 19:11:48.140630, -2688, -1845, -772, -1091, 142.25, -45.3125, -178.375, 0, 3, 1, 1, 393
2017-12-18 19:11:48.241170, -5736, -3552, -886, -1405, 145.625, -44.5, -178.0, 0, 3, 1, 1, 297
2017-12-18 19:11:48.698959, -622, -1254, -777, -151, 145.8125, -44.625, -178.25, 0, 3, 1, 1, 154
2017-12-18 19:11:48.777130, -561, -1260, 7, -31, 140.125, -46.75, -177.0625, 0, 3, 1, 1, 165
2017-12-18 19:11:48.860948, -449, -1076, -4, -60, 145.875, -44.25, -178.25, 0, 3, 1, 1, 195
2017-12-18 19:11:48.944572, -354, -920, -81, -246, 141.25, -45.0625, -177.6875, 0, 3, 1, 1, 207
2017-12-18 19:11:49.028692, -404, -1053, -65, -206, 141.375, -44.9375, -177.75, 0, 3, 1, 1, 209
2017-12-18 19:11:49.118919, -311, -1003, -61, -180, 141.375, -45.3125, -177.75, 0, 3, 1, 1, 215
2017-12-18 19:11:49.217750, -299, -1026, -74, -258, 141.5, -45.125, -177.8125, 0, 3, 1, 1, 216
2017-12-18 19:11:49.317829, -242, -965, -67, -169, 141.25, -45.1875, -177.6875, 0, 3, 1, 1, 212
2017-12-18 19:11:49.416640, -261, -847, -67, -108, 140.875, -44.9375, -177.5625, 0, 3, 1, 1, 209
2017-12-18 19:11:49.515937, -302, -775, -61, -52, 141.5625, -45.25, -177.8125, 0, 3, 1, 1, 207
2017-12-18 19:11:49.616311, -232, -830, -53, -52, 141.8125, -45.1875, -178.0, 0, 3, 1, 1, 202
2017-12-18 19:11:49.717035, -166, -917, -60, -116, 141.625, -45.1875, -177.9375, 0, 3, 1, 1, 204
2017-12-18 19:11:49.817433, -153, -1003, -57, -155, 142.3125, -45.1875, -178.3125, 0, 3, 1, 1, 203
2017-12-18 19:11:49.926475, -124, -1032, -44, -237, 143.0, -45.125, -178.6875, 0, 3, 1, 1, 204
2017-12-18 19:11:50.021845, -107, -1064, -48, -205, 144.5, -45.0, -179.5625, 0, 3, 1, 1, 206
2017-12-18 19:11:50.124577, -166, -1070, -56, -128, 145.1875, -44.8125, -179.5, 0, 3, 1, 1, 206
2017-12-18 19:11:50.221761, -221, -1063, -54, -49, 145.3125, -44.9375, 179.875, 0, 3, 1, 1, 202
2017-12-18 19:11:50.320652, -241, -1047, -51, -27, 145.375, -44.9375, 179.875, 0, 3, 1, 1, 204
2017-12-18 19:11:50.415843, -173, -1109, -48, -34, 145.3125, -44.9375, -179.8125, 0, 3, 1, 1, 205
2017-12-18 19:11:50.515668, -194, -1076, -50, -31, 145.3125, -44.8125, -179.8125, 0, 3, 1, 1, 203
2017-12-18 19:11:50.615504, -268, -939, -41, -8, 145.3125, -44.5625, 179.875, 0, 3, 1, 1, 201
2017-12-18 19:11:50.716326, -418, -771, -22, 4, 145.25, -44.5, -179.875, 0, 3, 1, 1, 187
2017-12-18 19:11:50.816046, -438, -599, -5, 9, 145.1875, -44.4375, 179.875, 0, 3, 1, 1, 171
2017-12-18 19:11:50.915577, -435, -431, 1, 12, 145.5, -44.3125, 179.8125, 0, 3, 1, 1, 147
2017-12-18 19:11:51.015241, -422, -324, 3, 13, 147.0, -43.25, -179.4375, 0, 3, 1, 1, 156
2017-12-18 19:11:51.118247, -386, -32, -5, 28, 150.25, -41.1875, -176.125, 0, 3, 1, 1, 173
2017-12-18 19:11:51.215679, 38, 10, 9, 27, 155.4375, -39.0625, -174.5, 0, 3, 1, 1, 236
2017-12-18 19:11:51.317873, 181, 33, 11, 27, 161.4375, -41.5, -172.75, 0, 3, 1, 1, 273
2017-12-18 19:11:51.413183, 234, 52, 10, 31, 148.875, -46.0, -170.625, 0, 3, 1, 1, 364
2017-12-18 19:11:51.514609, 240, 62, 18, 31, 152.8125, -50.1875, -169.3125, 0, 3, 1, 1, 425
2017-12-18 19:11:51.614295, 261, 69, 20, 34, 157.5, -53.375, -169.9375, 0, 3, 1, 2, 545
2017-12-18 19:11:51.712182, 269, 80, 20, 35, 160.75, -55.625, -171.0625, 0, 3, 1, 2, 664
2017-12-18 19:11:51.812688, 261, 90, 16, 43, 163.4375, -57.3125, -172.25, 0, 3, 1, 2, 713
2017-12-18 19:11:51.915246, 270, 92, 16, 44, 14.0625, -57.8125, -173.1875, 0, 3, 1, 2, 781
2017-12-18 19:11:52.016178, 273, 95, 13, 45, 16.6875, -55.0, -175.6875, 0, 3, 1, 2, 802
2017-12-18 19:11:52.114795, 280, 98, -89, 13, 16.0, -53.3125, -175.625, 0, 3, 1, 2, 839
2017-12-18 19:11:52.214246, 296, 105, -223, -45, 17.75, -51.25, -176.6875, 0, 3, 1, 2, 847
2017-12-18 19:11:52.314354, 297, 106, -374, -138, 19.6875, -48.5625, -177.9375, 3, 3, 1, 2, 848
2017-12-18 19:11:52.411998, 298, 110, -529, -449, 19.6875, -47.125, -178.0625, 3, 3, 1, 2, 776
2017-12-18 19:11:52.511307, 305, 121, -636, -584, 20.25, -46.1875, -178.375, 3, 3, 1, 2, 741
2017-12-18 19:11:52.614229, 297, 122, -686, -817, 21.8125, -46.3125, -178.8125, 3, 3, 1, 2, 677
2017-12-18 19:11:52.717087, -40, 78, -493, -1115, 21.875, -46.5, -178.8125, 3, 3, 1, 2, 643
2017-12-18 19:11:52.815007, -1566, -129, -578, -1291, 21.1875, -45.9375, -178.5, 3, 3, 1, 2, 564
2017-12-18 19:11:52.916707, -3702, -246, -778, -1716, 25.25, -45.0625, -179.9375, 3, 3, 1, 2, 491
2017-12-18 19:11:53.015692, -6184, -806, -520, -1259, 24.0, -45.875, -179.125, 3, 3, 1, 2, 340
2017-12-18 19:11:53.120357, -5906, -3376, -320, -872, 22.375, -45.625, -178.375, 3, 3, 1, 2, 197
2017-12-18 19:11:53.222137, -4732, -2883, -305, -673, 23.3125, -45.6875, -178.625, 3, 3, 1, 2, 133
2017-12-18 19:11:53.703789, -2153, -131, -68, -41, 27.3125, -42.6875, -178.5, 3, 3, 1, 2, 84
2017-12-18 19:11:53.786668, -1022, -5, -26, -18, 28.5625, -40.1875, -178.3125, 3, 3, 1, 2, 107
2017-12-18 19:11:53.874944, -64, 65, -19, -8, 30.375, -39.3125, -177.5, 3, 3, 1, 2, 127
2017-12-18 19:11:53.963455, 193, 76, -12, -1, 32.75, -40.375, -177.9375, 3, 3, 1, 2, 213
2017-12-18 19:11:54.051778, 214, 82, -6, -3, 35.375, -42.3125, -177.3125, 3, 3, 1, 2, 257
2017-12-18 19:11:54.140215, 216, 90, -13, 5, 27.375, -45.125, -174.5625, 3, 3, 1, 2, 352
2017-12-18 19:11:54.228728, 231, 89, -24, 11, 29.125, -48.25, -173.1875, 2, 3, 1, 2, 407
2017-12-18 19:11:54.328843, 247, 88, -13, 15, 30.3125, -50.75, -171.375, 2, 3, 1, 2, 510
2017-12-18 19:11:54.427675, 275, 88, -10, 19, 31.0, -52.875, -169.625, 1, 3, 1, 2, 565
2017-12-18 19:11:54.525552, 286, 92, -17, 25, 35.8125, -54.5, -170.875, 1, 3, 1, 2, 652
2017-12-18 19:11:54.620715, 272, 100, -18, 27, 40.3125, -54.375, -173.6875, 1, 3, 1, 2, 669
2017-12-18 19:11:54.719083, 267, 102, -15, 17, 42.25, -53.375, -175.25, 1, 3, 1, 2, 689
2017-12-18 19:11:54.820684, 308, 104, -97, -53, 40.9375, -51.8125, -175.25, 2, 3, 1, 2, 701
2017-12-18 19:11:54.921548, 301, 108, -272, -67, 43.1875, -49.1875, -177.0, 3, 3, 1, 2, 694
2017-12-18 19:11:55.019324, 291, 110, -496, -200, 42.9375, -46.875, -177.625, 3, 3, 1, 2, 680
2017-12-18 19:11:55.123093, 279, 110, -886, -360, 46.5, -44.875, -178.0625, 3, 3, 1, 2, 622
2017-12-18 19:11:55.219788, -185, -203, -550, -390, 42.4375, -45.9375, -178.1875, 2, 3, 1, 2, 542
2017-12-18 19:11:55.320527, -1257, -1011, -124, -112, 43.5625, -45.8125, -178.6875, 2, 3, 1, 2, 501
2017-12-18 19:11:55.782025, -1677, -4402, -353, -902, 40.1875, -45.5625, -178.375, 1, 3, 1, 2, 120
2017-12-18 19:11:55.867887, -3553, -3688, -294, -501, 39.9375, -46.5, -178.25, 1, 3, 1, 2, 94
2017-12-18 19:11:55.953104, -1516, -2191, -21, -133, 43.25, -42.0, -179.375, 1, 3, 1, 2, 100
2017-12-18 19:11:56.038565, -456, -826, -8, -15, 41.5, -37.625, -177.8125, 1, 3, 1, 2, 112
2017-12-18 19:11:56.124232, 104, -140, -6, 0, 41.1875, -37.125, -177.875, 1, 3, 1, 2, 168
2017-12-18 19:11:56.211254, 189, -15, 10, 8, 41.3125, -39.3125, -178.0, 1, 3, 1, 2, 213
2017-12-18 19:11:56.310990, 215, 12, -1, 13, 41.9375, -43.3125, -177.625, 1, 3, 1, 2, 319
2017-12-18 19:11:56.409978, 217, 28, -12, 18, 36.0, -47.375, -175.875, 1, 3, 1, 2, 385
2017-12-18 19:11:56.507361, 260, 40, -10, 16, 36.125, -49.6875, -174.4375, 1, 3, 1, 2, 516
2017-12-18 19:11:56.611942, 265, 57, -10, 20, 37.875, -50.9375, -173.75, 2, 3, 1, 2, 569
2017-12-18 19:11:56.710469, 253, 67, -8, 23, 38.6875, -51.0625, -172.75, 2, 3, 1, 2, 651
2017-12-18 19:11:56.809499, 264, 72, -22, 30, 41.25, -50.25, -173.875, 3, 3, 1, 2, 680
2017-12-18 19:11:56.914757, 268, 75, -148, 29, 43.75, -49.5625, -176.1875, 3, 3, 1, 2, 666
2017-12-18 19:11:57.016142, 292, 86, -336, -21, 45.625, -46.9375, -177.625, 3, 3, 1, 2, 635
2017-12-18 19:11:57.121942, 244, 90, -461, -267, 47.0, -45.6875, -178.6875, 3, 3, 1, 2, 612
2017-12-18 19:11:57.598472, -7388, -4587, -40, -172, 46.9375, -46.125, -178.3125, 3, 3, 1, 2, 324
2017-12-18 19:11:57.686629, -5860, -5231, -276, -58, 45.5, -46.3125, -177.5, 3, 3, 1, 2, 264
2017-12-18 19:11:57.775448, -4417, -5097, -647, -498, 45.875, -46.5, -178.0625, 3, 3, 1, 2, 111
2017-12-18 19:11:57.863300, -3483, -4142, -442, -559, 45.0625, -46.5625, -177.5, 3, 3, 1, 2, 96
2017-12-18 19:11:57.951925, -2509, -2751, -259, -284, 45.625, -46.5625, -177.9375, 3, 3, 1, 2, 83
2017-12-18 19:11:58.040247, -1574, -1588, -122, -89, 49.625, -42.875, -178.8125, 3, 3, 1, 2, 91
2017-12-18 19:11:58.128684, -893, -809, -11, 17, 50.625, -39.4375, -178.6875, 3, 3, 1, 2, 117
2017-12-18 19:11:58.225610, -222, -218, 2, 42, 53.6875, -41.0, -178.25, 3, 3, 1, 2, 181
2017-12-18 19:11:58.326741, 76, -41, -4, 41, 56.5625, -44.5, -177.125, 3, 3, 1, 2, 228
2017-12-18 19:11:58.426013, 144, 6, 2, 44, 51.0625, -48.1875, -176.3125, 2, 3, 1, 2, 340
2017-12-18 19:11:58.526508, 216, 55, -1, 48, 49.8125, -51.3125, -175.1875, 1, 3, 1, 2, 469
2017-12-18 19:11:58.623509, 225, 70, -3, 48, 49.8125, -52.875, -175.0, 0, 3, 1, 2, 525
2017-12-18 19:11:58.733018, 230, 82, 1, 50, 50.5, -54.375, -175.0, 0, 3, 1, 2, 625
2017-12-18 19:11:58.830791, 248, 93, 17, 50, 51.9375, -52.1875, -175.1875, 0, 3, 1, 2, 669
2017-12-18 19:11:59.283336, 285, 149, -16, -342, 61.4375, -46.3125, -176.9375, 0, 3, 1, 2, 740
2017-12-18 19:11:59.367171, 125, 161, -820, -307, 63.4375, -46.375, -177.0, 0, 3, 1, 2, 700
2017-12-18 19:11:59.450669, -568, 78, -877, -275, 62.8125, -46.375, -176.5625, 0, 3, 1, 2, 664
2017-12-18 19:11:59.534522, -1247, -132, -545, -92, 64.0, -46.5, -176.625, 0, 3, 1, 2, 623
2017-12-18 19:11:59.618330, -1529, -71, -306, -24, 64.6875, -46.5, -176.5625, 1, 3, 1, 2, 546
2017-12-18 19:11:59.716514, -1394, 68, -355, -96, 65.875, -46.25, -176.6875, 1, 3, 1, 2, 515
2017-12-18 19:11:59.815711, -1490, -71, -385, -160, 67.0625, -46.875, -176.6875, 1, 3, 1, 2, 460
2017-12-18 19:11:59.914036, -2164, -744, -518, -217, 68.1875, -45.8125, -177.0, 1, 3, 1, 2, 428
2017-12-18 19:12:00.015624, -3964, -4277, -502, -163, 70.4375, -47.4375, -177.625, 2, 3, 1, 2, 332
2017-12-18 19:12:00.119177, -6156, -5229, -450, -290, 65.125, -45.0, -175.1875, 2, 3, 1, 2, 228
2017-12-18 19:12:00.218252, -6283, -5223, -673, -568, 72.3125, -46.75, -178.125, 2, 3, 1, 2, 145
2017-12-18 19:12:00.317923, -4135, -4143, -544, -381, 68.6875, -46.1875, -176.25, 2, 3, 1, 2, 83
2017-12-18 19:12:00.419278, -1652, -2316, -550, -301, 71.5625, -45.5, -177.125, 2, 3, 1, 2, 78
2017-12-18 19:12:00.525818, -809, -1189, -50, -37, 79.75, -43.25, -177.375, 2, 3, 1, 2, 122
2017-12-18 19:12:00.625834, -153, -92, -2, 14, 84.5, -44.4375, -175.1875, 2, 3, 1, 2, 186
2017-12-18 19:12:00.725317, 169, -9, -3, 26, 73.3125, -47.5, -171.875, 2, 3, 1, 2, 221
2017-12-18 19:12:00.824779, 213, 23, -15, 29, 76.125, -50.8125, -170.625, 2, 3, 1, 2, 333
2017-12-18 19:12:00.921998, 239, 43, 162, 30, 80.875, -52.5, -171.125, 2, 3, 1, 2, 405
2017-12-18 19:12:01.398420, 310, 121, -429, 24, 91.75, -47.3125, -174.75, 1, 3, 1, 2, 646
2017-12-18 19:12:01.486802, 307, 144, -558, -99, 95.375, -46.75, -176.0, 1, 3, 1, 2, 628
2017-12-18 19:12:01.574939, 285, 141, -635, -348, 95.0, -46.125, -175.3125, 1, 3, 1, 2, 603
2017-12-18 19:12:01.663787, -57, -23, -553, -575, 96.6875, -46.4375, -175.5625, 1, 3, 1, 2, 528
2017-12-18 19:12:01.751827, -604, -666, -374, -616, 98.75, -46.5625, -176.375, 2, 3, 1, 2, 495
2017-12-18 19:12:01.840321, -724, -1875, -443, -646, 96.6875, -46.0, -175.4375, 2, 3, 1, 2, 451
2017-12-18 19:12:01.929111, -1840, -4555, -463, -862, 99.625, -45.5625, -176.5, 2, 3, 1, 2, 424
2017-12-18 19:12:02.018733, -4555, -7455, -437, -882, 97.875, -47.625, -175.375, 2, 3, 1, 2, 391
2017-12-18 19:12:02.119753, -6200, -7358, -827, -1899, 99.8125, -45.75, -176.25, 2, 3, 1, 2, 299
2017-12-18 19:12:02.222295, -5899, -5667, -857, -1982, 98.875, -46.4375, -175.625, 2, 3, 1, 2, 169
2017-12-18 19:12:02.323830, -4035, -4534, -482, -1450, 99.8125, -46.375, -175.8125, 2, 3, 1, 2, 151
2017-12-18 19:12:02.422939, -2292, -2951, -213, -922, 101.0, -46.25, -176.1875, 3, 3, 1, 2, 130
2017-12-18 19:12:02.519171, -1293, -2051, -76, -295, 109.75, -43.6875, -176.75, 3, 3, 1, 2, 137
2017-12-18 19:12:02.622812, -679, -357, -49, -88, 115.0, -41.625, -174.625, 3, 3, 1, 2, 185
2017-12-18 19:12:02.720906, -220, -137, -47, -34, 109.6875, -44.625, -173.8125, 3, 3, 1, 2, 210
2017-12-18 19:12:02.822410, 181, -83, -31, -20, 115.0, -49.9375, -172.5, 3, 3, 1, 2, 289
2017-12-18 19:12:02.921421, 197, -49, -28, -8, 117.9375, -55.0, -170.4375, 3, 3, 1, 2, 395
2017-12-18 19:12:03.026417, 214, -26, -26, -5, 120.5, -59.25, -168.6875, 3, 3, 1, 2, 459
2017-12-18 19:12:03.124268, 230, -8, -31, -5, 122.5, -60.9375, -166.6875, 3, 3, 1, 2, 605
2017-12-18 19:12:03.230631, 247, 15, -36, 3, 124.25, -61.1875, -164.5, 2, 3, 1, 2, 660
2017-12-18 19:12:03.682905, 263, 68, -27, -263, 129.125, -49.125, -173.1875, 2, 3, 1, 2, 738
2017-12-18 19:12:03.771851, 269, 84, -1290, -604, 127.5, -47.5625, -173.4375, 2, 3, 1, 2, 707
2017-12-18 19:12:03.850570, 258, 87, -1624, -967, 138.8125, -44.5625, -175.6875, 2, 3, 1, 2, 676
2017-12-18 19:12:03.934404, -466, 75, -1688, -1406, 126.875, -47.1875, -173.4375, 2, 3, 1, 2, 644
2017-12-18 19:12:04.018367, -2525, -159, -1181, -1703, 130.5625, -46.6875, -175.8125, 2, 3, 1, 2, 574
2017-12-18 19:12:04.109712, -4053, -2131, -821, -2162, 127.5, -45.125, -175.875, 2, 3, 1, 2, 525
2017-12-18 19:12:04.211172, -6589, -6533, -689, -1199, 133.9375, -42.0625, -176.4375, 3, 3, 1, 2, 403
2017-12-18 19:12:04.310894, -8659, -8059, -218, -221, 135.9375, -44.375, -176.1875, 3, 3, 1, 2, 321
2017-12-18 19:12:04.408211, -8851, -7041, -131, -101, 127.8125, -50.3125, -174.25, 3, 3, 1, 2, 190
2017-12-18 19:12:04.510839, -5914, -5384, -174, -316, 137.3125, -44.5, -175.5, 3, 3, 1, 2, 144
2017-12-18 19:12:04.609264, -3648, -2935, -281, -1025, 123.1875, -47.3125, -172.875, 3, 3, 1, 2, 126
2017-12-18 19:12:04.709193, -3283, -2999, -718, -1196, 130.625, -46.9375, -176.25, 3, 3, 1, 2, 82
2017-12-18 19:12:04.809991, -2869, -2409, -1344, -1439, 125.0625, -45.125, -174.1875, 3, 3, 1, 2, 77
2017-12-18 19:12:04.911227, -2130, -1212, -1602, -1345, 127.5625, -46.8125, -175.125, 3, 3, 1, 2, 73
2017-12-18 19:12:05.010965, -2030, -630, -1500, -857, 125.0, -46.0625, -174.125, 3, 3, 1, 2, 57
2017-12-18 19:12:05.112856, -1774, -404, -1385, -758, 125.625, -46.25, -174.5, 3, 3, 1, 2, 45
2017-12-18 19:12:05.211087, -1456, -233, -1618, -1617, 125.8125, -46.4375, -174.6875, 3, 3, 1, 2, 40
2017-12-18 19:12:05.311401, -1217, -302, -1614, -2057, 125.875, -46.125, -174.8125, 3, 3, 1, 2, 36
2017-12-18 19:12:05.763018, -1890, -445, -1759, -588, 138.875, -44.375, -174.4375, 3, 3, 1, 2, 52
2017-12-18 19:12:05.846836, -1365, -144, -585, -157, 143.75, -41.8125, -172.9375, 3, 3, 1, 2, 115
2017-12-18 19:12:05.930430, -698, -42, -155, -78, 148.375, -40.1875, -171.0, 3, 3, 1, 2, 137
2017-12-18 19:12:06.017629, -88, -8, -99, -58, 152.375, -42.25, -171.0, 3, 3, 1, 2, 173
2017-12-18 19:12:06.104473, 110, 15, -77, -51, 136.1875, -46.25, -169.9375, 3, 3, 1, 2, 258
2017-12-18 19:12:06.195169, 147, 31, -81, -44, 139.6875, -50.1875, -168.6875, 2, 3, 1, 2, 312
2017-12-18 19:12:06.296168, 162, 41, -86, -38, 145.5, -52.625, -169.125, 2, 3, 1, 2, 440
2017-12-18 19:12:06.398909, 178, 50, -85, -29, 148.6875, -53.4375, -168.6875, 1, 3, 1, 2, 505
2017-12-18 19:12:06.499320, 191, 60, -83, -21, 150.5625, -54.0, -167.75, 1, 3, 1, 2, 620
2017-12-18 19:12:06.598056, 205, 70, -88, -19, 152.375, -53.6875, -167.5, 0, 3, 1, 2, 663
2017-12-18 19:12:06.697606, 223, 80, -86, -20, 152.375, -52.75, -167.875, 0, 3, 1, 2, 703
2017-12-18 19:12:06.799678, 221, 85, -263, -16, 153.5625, -50.6875, -171.3125, 0, 3, 1, 2, 699
2017-12-18 19:12:06.901621, 242, 96, -522, -23, 151.625, -46.9375, -173.0625, 0, 3, 1, 2, 684
2017-12-18 19:12:07.011520, 1921, 100, -909, -422, 160.75, -43.9375, -173.5, 0, 3, 1, 2, 644
2017-12-18 19:12:07.462892, -5748, -4289, -1159, -491, 154.5, -43.1875, -173.625, 1, 3, 1, 2, 419
2017-12-18 19:12:07.546734, -6774, -5994, -773, -152, 144.6875, -47.375, -174.5, 1, 3, 1, 2, 363
2017-12-18 19:12:07.630648, -5103, -6403, -273, -503, 153.1875, -40.6875, -173.6875, 2, 3, 1, 2, 210
2017-12-18 19:12:07.714483, -3257, -5313, -675, -1193, 153.3125, -44.5625, -174.1875, 2, 3, 1, 2, 172
2017-12-18 19:12:07.798405, -2227, -4712, -517, -776, 141.25, -44.75, -174.0625, 2, 3, 1, 2, 150
2017-12-18 19:12:07.888050, -1112, -3195, -430, -434, 153.625, -43.6875, -173.875, 2, 3, 1, 2, 112
2017-12-18 19:12:07.985889, -595, -1870, -260, -170, 154.6875, -40.875, -175.625, 2, 3, 1, 2, 120
2017-12-18 19:12:08.084845, -312, -931, -95, -36, 158.75, -39.3125, -175.3125, 2, 3, 1, 2, 179
2017-12-18 19:12:08.186829, -61, -300, -73, -20, 164.8125, -41.25, -172.625, 2, 3, 1, 2, 217
2017-12-18 19:12:08.284991, 112, -56, -67, -11, 154.4375, -45.25, -171.75, 2, 3, 1, 2, 297
2017-12-18 19:12:08.384647, 161, -25, -54, -10, 159.375, -49.5625, -170.625, 2, 3, 1, 2, 349
2017-12-18 19:12:08.484902, 185, -6, -81, -11, 162.625, -53.4375, -169.0625, 2, 3, 1, 2, 470
2017-12-18 19:12:08.584441, 190, 8, -86, -10, 166.375, -56.375, -167.6875, 2, 3, 1, 2, 585
2017-12-18 19:12:08.686455, 199, 23, -60, -9, 169.75, -57.75, -167.3125, 2, 3, 1, 2, 632
2017-12-18 19:12:08.795952, 220, 37, -67, -8, 173.625, -57.5, -168.375, 2, 3, 1, 2, 698
2017-12-18 19:12:08.896894, 219, 49, -70, 1, 178.125, -57.4375, -170.0625, 2, 3, 1, 2, 729
2017-12-18 19:12:08.998595, 238, 54, -71, -118, 175.1875, -54.0625, -169.125, 2, 3, 1, 2, 743
2017-12-18 19:12:09.100728, 253, 62, -171, -346, 173.8125, -52.75, -169.0625, 2, 3, 1, 2, 765
2017-12-18 19:12:09.202303, 248, 69, -296, -523, 175.9375, -51.25, -171.375, 2, 3, 1, 2, 781
2017-12-18 19:12:09.303161, 236, 75, -449, -916, 175.9375, -49.5625, -172.5, 2, 3, 1, 2, 791
2017-12-18 19:12:09.403480, 259, 78, -500, -1759, 175.0, -47.75, -172.75, 2, 3, 1, 2, 765
2017-12-18 19:12:09.503941, 271, 84, -548, -1930, 174.8125, -46.5625, -173.125, 2, 3, 1, 2, 750
2017-12-18 19:12:09.603172, 273, 97, -710, -1899, 175.5, -45.4375, -173.875, 2, 3, 1, 2, 701
2017-12-18 19:12:09.705847, 274, 99, -970, -1916, 175.375, -45.1875, -174.1875, 2, 3, 1, 2, 671
2017-12-18 19:12:09.804856, 278, 105, -1059, -2403, 186.8125, -43.9375, -175.5, 2, 3, 1, 2, 619
2017-12-18 19:12:09.904320, -6, 27, -1461, -3386, 185.1875, -41.375, -173.25, 2, 3, 1, 2, 585
2017-12-18 19:12:10.005634, -2403, -1271, -1252, -2560, 185.625, -43.1875, -174.625, 2, 3, 1, 2, 476
2017-12-18 19:12:10.108905, -4159, -2875, -1294, -2974, 184.6875, -43.6875, -174.1875, 2, 3, 1, 2, 338
2017-12-18 19:12:10.212881, -4510, -5153, -1825, -2864, 184.5625, -42.75, -175.375, 2, 3, 1, 2, 248
2017-12-18 19:12:10.315106, -5295, -4062, -1436, -2728, 184.5625, -43.0, -174.625, 2, 3, 1, 2, 111
2017-12-18 19:12:10.412701, -2377, -3202, -946, -2683, 184.9375, -43.125, -174.875, 2, 3, 1, 2, 96
2017-12-18 19:12:10.514256, -1192, -1811, -526, -792, 188.75, -37.25, -176.5625, 2, 3, 1, 2, 129
2017-12-18 19:12:10.615108, -203, -533, -85, -382, 193.8125, -38.25, -174.3125, 3, 3, 1, 2, 146
2017-12-18 19:12:10.713065, 139, -92, -54, -305, 198.25, -42.5, -173.9375, 3, 3, 1, 2, 219
2017-12-18 19:12:10.813762, 173, 3, -43, -263, 191.8125, -46.0625, -175.125, 3, 3, 1, 2, 371
2017-12-18 19:12:10.912819, 199, 23, -56, -239, 191.5625, -48.125, -173.0, 3, 3, 1, 2, 461
2017-12-18 19:12:11.012055, 210, 39, -54, -220, 190.25, -50.6875, -169.0625, 3, 3, 1, 2, 637
2017-12-18 19:12:11.115244, 211, 53, -35, -176, 190.5, -51.9375, -166.125, 3, 3, 1, 2, 710
2017-12-18 19:12:11.213789, 216, 61, -24, -162, 193.75, -52.0, -166.9375, 3, 3, 1, 2, 794
2017-12-18 19:12:11.311584, 228, 69, -19, -156, 197.1875, -49.8125, -169.8125, 3, 3, 1, 2, 803
2017-12-18 19:12:11.408880, 238, 77, -76, -143, 200.1875, -48.5, -172.25, 3, 3, 1, 2, 804
2017-12-18 19:12:11.508573, 242, 87, -307, -133, 202.4375, -46.5, -174.0, 3, 3, 1, 2, 815
2017-12-18 19:12:11.609359, 265, 98, -567, -157, 213.875, -44.3125, -175.375, 3, 3, 1, 2, 783
2017-12-18 19:12:11.711057, 263, 101, -710, -847, 214.5, -41.625, -176.6875, 2, 3, 1, 2, 753
2017-12-18 19:12:12.163189, -3913, -3193, -694, -1501, 215.3125, -42.25, -176.125, 2, 3, 1, 2, 459
2017-12-18 19:12:12.288115, -5115, -4296, -1036, -1763, 215.3125, -42.25, -175.125, 2, 3, 1, 2, 320
2017-12-18 19:12:12.376662, -6209, -5198, -764, -1634, 216.0, -41.875, -176.6875, 2, 3, 1, 2, 237
2017-12-18 19:12:12.465106, -6695, -5945, -545, -1179, 215.8125, -41.375, -175.8125, 2, 3, 1, 2, 105
2017-12-18 19:12:12.553470, -5207, -2629, -231, -766, 216.1875, -42.4375, -176.1875, 2, 3, 1, 2, 88
2017-12-18 19:12:12.641715, -2802, -1383, -115, -503, 216.5625, -39.625, -177.25, 2, 3, 1, 2, 80
2017-12-18 19:12:12.731012, -836, -593, -85, -302, 217.0625, -35.1875, -177.625, 2, 3, 1, 2, 112
